"white_id","as_white_games_count","as_white_wins","as_white_loss","as_white_draw","as_white_fav_opening_class","as_white_fav_opening_eco","as_black_games_count","as_black_wins","as_black_loss","as_black_draw","total_games_count","total_wins","total_loss","total_draw","as_white_winrate","as_black_winrate","total_winrate","last_elo","last_elo_band"
"andsam",1,0,1,0,"B","B50",0,0,0,0,1,0,1,0,0,0,0,1520,"silver"
"barashkov",1,1,0,0,"B","B20",0,0,0,0,1,1,0,0,1,0,1,1332,"bronze"
"cjajr",2,1,0,1,"B","B21",1,1,0,0,3,2,0,1,0.5,1,0.66666667,2180,"titanium"
"secrolt",1,0,1,0,"B","B10",0,0,0,0,1,0,1,0,0,0,0,1323,"bronze"
"batmanlively",1,1,0,0,"A","A16",0,0,0,0,1,1,0,0,1,0,1,1954,"platinum"
"omni11",1,0,1,0,"B","B50",0,0,0,0,1,0,1,0,0,0,0,1470,"silver"
"goodripper",1,1,0,0,"C","C40",0,0,0,0,1,1,0,0,1,0,1,1371,"bronze"
"mauri_horsefighter",1,0,1,0,"C","C30",0,0,0,0,1,0,1,0,0,0,0,1479,"silver"
"ashokvsaste",1,1,0,0,"C","C40",1,1,0,0,2,2,0,0,1,1,1,1339,"bronze"
"mazpharaoh",19,11,8,0,"D","D00",22,14,8,0,41,25,16,0,0.57894737,0.63636364,0.6097561,1486,"silver"
"trillium9877",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1454,"silver"
"unwise",1,0,1,0,"D","D21",0,0,0,0,1,0,1,0,0,0,0,1397,"bronze"
"armaan_2002",1,0,1,0,"D","D02",1,0,1,0,2,0,2,0,0,0,0,1338,"bronze"
"kplclassic",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1400,"bronze"
"kc101",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1354,"bronze"
"phil77",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1409,"silver"
"arda9601",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1386,"bronze"
"dennis16",1,0,1,0,"C","C40",1,1,0,0,2,1,1,0,0,1,0.5,1268,"bronze"
"bravechicken",1,1,0,0,"C","C44",0,0,0,0,1,1,0,0,1,0,1,1473,"silver"
"ahanuchess",1,0,1,0,"D","D00",1,0,1,0,2,0,2,0,0,0,0,1361,"bronze"
"rhameton",1,0,1,0,"C","C54",0,0,0,0,1,0,1,0,0,0,0,1381,"bronze"
"marenno",1,1,0,0,"C","C20",1,0,1,0,2,1,1,0,1,0,0.5,1360,"bronze"
"geert52",1,1,0,0,"C","C26",1,1,0,0,2,2,0,0,1,1,1,1415,"silver"
"makopako",1,1,0,0,"C","C40",0,0,0,0,1,1,0,0,1,0,1,1392,"bronze"
"dafuqamidoing",1,1,0,0,"C","C40",1,1,0,0,2,2,0,0,1,1,1,1373,"bronze"
"bridgebg",1,0,1,0,"C","C40",1,0,1,0,2,0,2,0,0,0,0,1390,"bronze"
"maiconoo8oo",2,1,1,0,"A","A00",1,1,0,0,3,2,1,0,0.5,1,0.66666667,1374,"bronze"
"frelyf",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1355,"bronze"
"mohamed6alembel7acem",1,0,1,0,"C","C34",0,0,0,0,1,0,1,0,0,0,0,1782,"gold"
"cavaleirobranco",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1734,"gold"
"hosein1326",1,1,0,0,"C","C70",0,0,0,0,1,1,0,0,1,0,1,1978,"platinum"
"ozzy555",1,0,1,0,"C","C45",1,1,0,0,2,1,1,0,0,1,0.5,1710,"gold"
"umid790",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1505,"silver"
"szachowa_szkola_jogi",2,1,1,0,"C","C50",0,0,0,0,2,1,1,0,0.5,0,0.5,1374,"bronze"
"fivetoone",1,1,0,0,"C","C70",0,0,0,0,1,1,0,0,1,0,1,1879,"platinum"
"afshinoo7",1,1,0,0,"A","A22",0,0,0,0,1,1,0,0,1,0,1,1730,"gold"
"aztecking35",1,0,0,1,"C","C45",1,1,0,0,2,1,0,1,0,1,0.5,1908,"platinum"
"amazoniagaston",1,0,1,0,"C","C70",0,0,0,0,1,0,1,0,0,0,0,1877,"platinum"
"belaya_ovtsa",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1057,"wood"
"aza_eco",1,1,0,0,"C","C24",0,0,0,0,1,1,0,0,1,0,1,1858,"platinum"
"ilya736366",1,1,0,0,"A","A06",0,0,0,0,1,1,0,0,1,0,1,1888,"platinum"
"elif_xd",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,2054,"titanium"
"schiappagrossa",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1209,"bronze"
"calinette",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1754,"gold"
"titus369",2,2,0,0,"C","C66",3,3,0,0,5,5,0,0,1,1,1,2331,"master"
"freddy1201",1,0,1,0,"A","A14",0,0,0,0,1,0,1,0,0,0,0,2275,"master"
"grossask",1,0,1,0,"B","B90",0,0,0,0,1,0,1,0,0,0,0,1846,"platinum"
"paul91",10,7,2,1,"D","D20",8,5,2,1,18,12,4,2,0.7,0.625,0.66666667,1788,"gold"
"rajan9473139431",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1552,"silver"
"bad-able",1,1,0,0,"B","B50",0,0,0,0,1,1,0,0,1,0,1,1877,"platinum"
"tvertankist",1,0,0,1,"B","B21",1,1,0,0,2,1,0,1,0,1,0.5,1622,"gold"
"superevans",1,0,1,0,"B","B52",1,1,0,0,2,1,1,0,0,1,0.5,1655,"gold"
"jiu08",1,0,1,0,"B","B25",0,0,0,0,1,0,1,0,0,0,0,1408,"silver"
"princeblanc",2,1,1,0,"B","B53",0,0,0,0,2,1,1,0,0.5,0,0.5,1797,"gold"
"sexosterone",1,0,0,1,"B","B11",1,1,0,0,2,1,0,1,0,1,0.5,1517,"silver"
"ara9000",1,0,1,0,"B","B10",0,0,0,0,1,0,1,0,0,0,0,1542,"silver"
"wonderworker",1,1,0,0,"B","B12",0,0,0,0,1,1,0,0,1,0,1,1533,"silver"
"vroiflap",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1707,"gold"
"borisow1970",1,0,1,0,"B","B12",1,0,1,0,2,0,2,0,0,0,0,1511,"silver"
"drmsatya",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"spaatz",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"alameldine",1,0,1,0,"B","B10",1,0,1,0,2,0,2,0,0,0,0,1508,"silver"
"harmsi3683",1,1,0,0,"B","B12",0,0,0,0,1,1,0,0,1,0,1,1527,"silver"
"maanit98",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"sashmunel",1,1,0,0,"B","B11",0,0,0,0,1,1,0,0,1,0,1,1509,"silver"
"sorin_256",2,2,0,0,"C","C05",1,1,0,0,3,3,0,0,1,1,1,2320,"master"
"mathmagician",1,0,1,0,"D","D85",3,0,3,0,4,0,4,0,0,0,0,1500,"silver"
"aridaybordon",23,13,9,1,"D","D20",21,7,13,1,44,20,22,2,0.56521739,0.33333333,0.45454545,1816,"platinum"
"odri",1,0,1,0,"B","B20",1,0,1,0,2,0,2,0,0,0,0,1805,"platinum"
"slboyar",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1748,"gold"
"alanav",1,1,0,0,"C","C37",0,0,0,0,1,1,0,0,1,0,1,2167,"titanium"
"mohamad_daneshgar",2,1,1,0,"B","B30",0,0,0,0,2,1,1,0,0.5,0,0.5,1742,"gold"
"immobilizer",1,1,0,0,"C","C39",0,0,0,0,1,1,0,0,1,0,1,1820,"platinum"
"yugo_amaryl",1,0,1,0,"A","A46",0,0,0,0,1,0,1,0,0,0,0,1642,"gold"
"pinomugo",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1781,"gold"
"gaana",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1765,"gold"
"marksmirniy",1,1,0,0,"C","C26",0,0,0,0,1,1,0,0,1,0,1,1806,"platinum"
"paciano2018",1,1,0,0,"C","C62",0,0,0,0,1,1,0,0,1,0,1,1900,"platinum"
"selami011235",1,1,0,0,"C","C37",3,0,3,0,4,1,3,0,1,0,0.25,1868,"platinum"
"ekoloji_33",1,1,0,0,"C","C53",0,0,0,0,1,1,0,0,1,0,1,1546,"silver"
"valdis63",1,1,0,0,"A","A45",0,0,0,0,1,1,0,0,1,0,1,1773,"gold"
"gnatyuk",1,0,0,1,"C","C45",1,0,1,0,2,0,1,1,0,0,0,1801,"platinum"
"khaled1987",1,1,0,0,"C","C45",0,0,0,0,1,1,0,0,1,0,1,2074,"titanium"
"alexeyz",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1779,"gold"
"shahinzare0911",1,1,0,0,"A","A01",1,1,0,0,2,2,0,0,1,1,1,1619,"gold"
"secutor39",2,1,1,0,"D","D00",0,0,0,0,2,1,1,0,0.5,0,0.5,1711,"gold"
"maximov33",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1787,"gold"
"ahmedalieldeep",1,0,0,1,"C","C62",0,0,0,0,1,0,0,1,0,0,0,1702,"gold"
"alexang",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1641,"gold"
"miguel1994",1,1,0,0,"C","C62",0,0,0,0,1,1,0,0,1,0,1,1767,"gold"
"rus32",1,0,1,0,"C","C50",1,0,1,0,2,0,2,0,0,0,0,1665,"gold"
"alsam",1,0,1,0,"C","C44",0,0,0,0,1,0,1,0,0,0,0,1734,"gold"
"chelovochek",1,0,0,1,"C","C34",0,0,0,0,1,0,0,1,0,0,0,1627,"gold"
"ryzhkovsn",1,1,0,0,"C","C21",1,0,1,0,2,1,1,0,1,0,0.5,1641,"gold"
"afc1224",1,0,1,0,"C","C62",1,0,1,0,2,0,2,0,0,0,0,1660,"gold"
"alikozzz",1,0,1,0,"C","C30",0,0,0,0,1,0,1,0,0,0,0,1622,"gold"
"bobadah",1,1,0,0,"C","C44",1,1,0,0,2,2,0,0,1,1,1,1959,"platinum"
"o9k8a7n6",1,0,1,0,"C","C46",0,0,0,0,1,0,1,0,0,0,0,1754,"gold"
"teatime007",2,2,0,0,"A","A05",2,2,0,0,4,4,0,0,1,1,1,2579,"master"
"mtnmcallister",6,3,3,0,"B","B11",9,0,8,1,15,3,11,1,0.5,0,0.2,2036,"titanium"
"kazan_master",1,1,0,0,"B","B24",2,1,1,0,3,2,1,0,1,0.5,0.66666667,2367,"master"
"letstrysomethingnew",1,1,0,0,"E","E63",0,0,0,0,1,1,0,0,1,0,1,2324,"master"
"syktyvkar",1,1,0,0,"A","A30",0,0,0,0,1,1,0,0,1,0,1,2214,"master"
"zarathustra7",1,1,0,0,"B","B43",0,0,0,0,1,1,0,0,1,0,1,2163,"titanium"
"clashq",1,0,0,1,"B","B56",0,0,0,0,1,0,0,1,0,0,0,2070,"titanium"
"canossa1954",1,1,0,0,"B","B22",0,0,0,0,1,1,0,0,1,0,1,2245,"master"
"starlightextinction",1,1,0,0,"B","B52",0,0,0,0,1,1,0,0,1,0,1,2149,"titanium"
"firasabdullah",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1814,"platinum"
"professional_bot",1,0,1,0,"D","D06",0,0,0,0,1,0,1,0,0,0,0,1711,"gold"
"govida",1,0,1,0,"C","C02",0,0,0,0,1,0,1,0,0,0,0,1756,"gold"
"totonut",24,13,10,1,"C","C42",25,12,11,2,49,25,21,3,0.54166667,0.48,0.51020408,1778,"gold"
"sbasari",1,0,1,0,"A","A34",0,0,0,0,1,0,1,0,0,0,0,1610,"gold"
"felicidade",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1966,"platinum"
"fernandoarge",1,0,1,0,"C","C02",1,0,1,0,2,0,2,0,0,0,0,1745,"gold"
"igor_dobrokhotov",1,0,0,1,"D","D94",0,0,0,0,1,0,0,1,0,0,0,1811,"platinum"
"arsenaa81",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1691,"gold"
"nachiket7",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1641,"gold"
"bek666",1,1,0,0,"D","D94",0,0,0,0,1,1,0,0,1,0,1,1761,"gold"
"regato",2,2,0,0,"D","D90",1,0,1,0,3,2,1,0,1,0,0.66666667,1650,"gold"
"rtep421",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1577,"silver"
"cheapsteve",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1634,"gold"
"urbi976",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1621,"gold"
"as1973",1,1,0,0,"C","C02",0,0,0,0,1,1,0,0,1,0,1,1829,"platinum"
"jbosch",2,0,2,0,"C","C10",2,1,1,0,4,1,3,0,0,0.5,0.25,1662,"gold"
"tomilijons",1,1,0,0,"C","C01",0,0,0,0,1,1,0,0,1,0,1,1579,"silver"
"said122",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1805,"platinum"
"artykwolf",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1758,"gold"
"nigelnaomi",8,3,5,0,"D","D10",6,2,3,1,14,5,8,1,0.375,0.33333333,0.35714286,1787,"gold"
"hogen",1,0,0,1,"A","A00",1,1,0,0,2,1,0,1,0,1,0.5,1802,"platinum"
"caracarton",1,0,1,0,"A","A22",0,0,0,0,1,0,1,0,0,0,0,1828,"platinum"
"roy63",1,0,1,0,"C","C46",0,0,0,0,1,0,1,0,0,0,0,1828,"platinum"
"thatsapaning7",1,1,0,0,"D","D35",0,0,0,0,1,1,0,0,1,0,1,1772,"gold"
"deadromul",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1390,"bronze"
"slaying_queen",3,1,2,0,"C","C55",6,1,5,0,9,2,7,0,0.33333333,0.16666667,0.22222222,1158,"wood"
"alex9222",1,1,0,0,"D","D07",0,0,0,0,1,1,0,0,1,0,1,1371,"bronze"
"kwameware",1,1,0,0,"C","C45",0,0,0,0,1,1,0,0,1,0,1,1452,"silver"
"panchimplee",1,0,1,0,"C","C44",0,0,0,0,1,0,1,0,0,0,0,1332,"bronze"
"slytherinsheir",2,2,0,0,"C","C40",0,0,0,0,2,2,0,0,1,0,1,1242,"bronze"
"cjpribanic",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1668,"gold"
"petarbosnjak",3,2,1,0,"B","B01",3,3,0,0,6,5,1,0,0.66666667,1,0.83333333,2305,"master"
"chevere17",2,0,2,0,"A","A45",2,0,2,0,4,0,4,0,0,0,0,1883,"platinum"
"viperfish12",1,0,1,0,"B","B07",1,1,0,0,2,1,1,0,0,1,0.5,2085,"titanium"
"plr9415",4,1,3,0,"C","B00",2,0,2,0,6,1,5,0,0.25,0,0.16666667,1182,"wood"
"nicomoli",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1302,"bronze"
"basharat",1,1,0,0,"C","C65",1,1,0,0,2,2,0,0,1,1,1,1500,"silver"
"martin4231",1,1,0,0,"C","C40",0,0,0,0,1,1,0,0,1,0,1,1072,"wood"
"skillz_rekt",4,4,0,0,"A","A45",1,0,0,1,5,4,0,1,1,0,0.8,1801,"platinum"
"lgonzaguille",1,0,0,1,"C","C68",2,0,1,1,3,0,1,2,0,0,0,1586,"silver"
"liamxddd",4,2,2,0,"C","C45",4,3,1,0,8,5,3,0,0.5,0.75,0.625,1772,"gold"
"nicimacar",1,0,1,0,"C","C44",2,2,0,0,3,2,1,0,0,1,0.66666667,1781,"gold"
"paulor74",1,1,0,0,"A","A03",0,0,0,0,1,1,0,0,1,0,1,1836,"platinum"
"tennae",2,0,2,0,"C","C62",1,0,1,0,3,0,3,0,0,0,0,1558,"silver"
"chesskhovtsev",22,13,9,0,"A","A10",24,14,10,0,46,27,19,0,0.59090909,0.58333333,0.58695652,1576,"silver"
"bobocugri",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1727,"gold"
"spartak-champion",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1670,"gold"
"kei0075",1,0,1,0,"C","C20",1,1,0,0,2,1,1,0,0,1,0.5,1629,"gold"
"vsat1968",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1593,"silver"
"ethanl12",1,1,0,0,"A","A40",1,0,1,0,2,1,1,0,1,0,0.5,1586,"silver"
"uczesiegracwszachy",1,0,1,0,"D","D53",0,0,0,0,1,0,1,0,0,0,0,1587,"silver"
"templeton",2,1,1,0,"C","C22",0,0,0,0,2,1,1,0,0.5,0,0.5,1573,"silver"
"kowabounga",1,1,0,0,"C","C48",0,0,0,0,1,1,0,0,1,0,1,1539,"silver"
"havz",1,1,0,0,"D","D30",0,0,0,0,1,1,0,0,1,0,1,1589,"silver"
"gjant",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1624,"gold"
"conlon",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1661,"gold"
"georg01",1,0,1,0,"C","C42",1,1,0,0,2,1,1,0,0,1,0.5,1517,"silver"
"cliotineet",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1621,"gold"
"anton919",1,0,1,0,"D","D30",0,0,0,0,1,0,1,0,0,0,0,1532,"silver"
"judoman",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1638,"gold"
"rlan",1,0,1,0,"A","A30",1,0,1,0,2,0,2,0,0,0,0,1634,"gold"
"yann1k94",1,0,1,0,"C","C28",0,0,0,0,1,0,1,0,0,0,0,1594,"silver"
"toya83",1,0,1,0,"D","D00",0,0,0,0,1,0,1,0,0,0,0,1588,"silver"
"acalkins",1,0,1,0,"C","C02",0,0,0,0,1,0,1,0,0,0,0,1560,"silver"
"haythamb",1,1,0,0,"C","C00",0,0,0,0,1,1,0,0,1,0,1,1594,"silver"
"zapala",25,6,16,3,"C","C45",25,6,19,0,50,12,35,3,0.24,0.24,0.24,1492,"silver"
"pokraska71",1,1,0,0,"C","C47",0,0,0,0,1,1,0,0,1,0,1,1816,"platinum"
"taketime",1,0,1,0,"B","B00",0,0,0,0,1,0,1,0,0,0,0,2043,"titanium"
"serega25",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,2005,"titanium"
"sasoadziov",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1391,"bronze"
"vft2017",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,2318,"master"
"carlos-balchieni",1,0,1,0,"A","A15",0,0,0,0,1,0,1,0,0,0,0,1435,"silver"
"rudrresh",7,3,3,1,"C","C40",3,3,0,0,10,6,3,1,0.42857143,1,0.6,1591,"silver"
"prkeegan",1,0,1,0,"A","A91",0,0,0,0,1,0,1,0,0,0,0,1879,"platinum"
"zarrrbazan",1,0,1,0,"C","C01",0,0,0,0,1,0,1,0,0,0,0,1602,"gold"
"tramurr",2,1,1,0,"C","C02",2,0,2,0,4,1,3,0,0.5,0,0.25,1737,"gold"
"yazeed_bani_saleem",12,8,4,0,"C","C22",21,7,12,2,33,15,16,2,0.66666667,0.33333333,0.45454545,1772,"gold"
"silverknight03",1,0,1,0,"C","C62",0,0,0,0,1,0,1,0,0,0,0,1866,"platinum"
"chess-wander",1,1,0,0,"D","D06",0,0,0,0,1,1,0,0,1,0,1,1744,"gold"
"abomarzouk",1,1,0,0,"C","C62",1,0,1,0,2,1,1,0,1,0,0.5,1943,"platinum"
"visokos",1,0,1,0,"C","C44",0,0,0,0,1,0,1,0,0,0,0,1775,"gold"
"artur576",1,0,1,0,"C","C20",0,0,0,0,1,0,1,0,0,0,0,1710,"gold"
"uluk",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1870,"platinum"
"garvays",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1726,"gold"
"ur2ez4me",2,2,0,0,"C","C42",2,1,1,0,4,3,1,0,1,0.5,0.75,1726,"gold"
"elmelito",1,0,0,1,"C","C42",0,0,0,0,1,0,0,1,0,0,0,1689,"gold"
"robertrip",1,0,1,0,"A","A20",0,0,0,0,1,0,1,0,0,0,0,1649,"gold"
"tleitao",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1659,"gold"
"jossue",1,1,0,0,"C","C46",1,0,1,0,2,1,1,0,1,0,0.5,1754,"gold"
"furkan1969",1,0,0,1,"C","C46",1,0,1,0,2,0,1,1,0,0,0,1575,"silver"
"ismail141977",1,1,0,0,"C","C25",1,0,1,0,2,1,1,0,1,0,0.5,1570,"silver"
"sergey_vorozhtsov",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1675,"gold"
"osensey",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1659,"gold"
"proteinbased",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1641,"gold"
"setapus",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1816,"platinum"
"virgilscope",2,1,1,0,"C","C55",0,0,0,0,2,1,1,0,0.5,0,0.5,1874,"platinum"
"alf02",1,1,0,0,"C","C41",0,0,0,0,1,1,0,0,1,0,1,1691,"gold"
"christkaps",3,0,3,0,"B","B02",4,1,3,0,7,1,6,0,0,0.25,0.14285714,1215,"bronze"
"woolfe",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1427,"silver"
"vladimird7777",1,1,0,0,"B","B50",0,0,0,0,1,1,0,0,1,0,1,1572,"silver"
"marcelmoitessier",1,1,0,0,"C","C47",0,0,0,0,1,1,0,0,1,0,1,1552,"silver"
"lordsamir",9,5,4,0,"C","D00",11,4,7,0,20,9,11,0,0.55555556,0.36363636,0.45,1118,"wood"
"victoryflay",1,1,0,0,"B","B10",0,0,0,0,1,1,0,0,1,0,1,1177,"wood"
"lucasrascle",1,0,1,0,"D","D02",0,0,0,0,1,0,1,0,0,0,0,1019,"wood"
"zombywo0f",1,0,1,0,"A","A00",0,0,0,0,1,0,1,0,0,0,0,1176,"wood"
"reynoso",1,0,1,0,"C","C40",0,0,0,0,1,0,1,0,0,0,0,1156,"wood"
"jolak",1,1,0,0,"A","A03",0,0,0,0,1,1,0,0,1,0,1,1164,"wood"
"allancore",1,1,0,0,"A","A00",0,0,0,0,1,1,0,0,1,0,1,1075,"wood"
"yehorka",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1228,"bronze"
"acidinsomnia",1,1,0,0,"C","C41",0,0,0,0,1,1,0,0,1,0,1,1012,"wood"
"fdrl",1,1,0,0,"C","C20",0,0,0,0,1,1,0,0,1,0,1,1270,"bronze"
"strangesr",1,1,0,0,"A","A03",0,0,0,0,1,1,0,0,1,0,1,1375,"bronze"
"yoriyo",1,1,0,0,"C","C42",0,0,0,0,1,1,0,0,1,0,1,1293,"bronze"
"thesimple",1,1,0,0,"A","A40",0,0,0,0,1,1,0,0,1,0,1,1810,"platinum"
"vjs",1,1,0,0,"C","C21",1,0,0,1,2,1,0,1,1,0,0.5,1929,"platinum"
"chess100000",1,1,0,0,"C","C57",0,0,0,0,1,1,0,0,1,0,1,1717,"gold"
"lady_anna",2,0,2,0,"C","C00",1,0,1,0,3,0,3,0,0,0,0,1193,"wood"
"schneetatze",3,2,1,0,"C","C40",6,6,0,0,9,8,1,0,0.66666667,1,0.88888889,1421,"silver"
"scatach",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1500,"silver"
"diggi",1,0,1,0,"C","C00",1,0,1,0,2,0,2,0,0,0,0,1041,"wood"
"jony77",1,0,1,0,"C","C00",0,0,0,0,1,0,1,0,0,0,0,1358,"bronze"
"santarsiero",1,0,1,0,"C","C02",1,0,1,0,2,0,2,0,0,0,0,1558,"silver"
"wilinski_28",8,6,2,0,"D","D20",5,5,0,0,13,11,2,0,0.75,1,0.84615385,1951,"platinum"
"awalvie",1,0,1,0,"B","B50",1,0,1,0,2,0,2,0,0,0,0,1500,"silver"
"lillus69",1,0,1,0,"D","D00",1,0,1,0,2,0,2,0,0,0,0,1435,"silver"
"dlermahuy",2,0,2,0,"B","B50",1,0,1,0,3,0,3,0,0,0,0,1679,"gold"
"murhmurh",1,0,1,0,"D","D08",0,0,0,0,1,0,1,0,0,0,0,1740,"gold"
"andreastorch",1,0,1,0,"E","E00",0,0,0,0,1,0,1,0,0,0,0,1029,"wood"
"takkformat",1,0,1,0,"C","C42",0,0,0,0,1,0,1,0,0,0,0,1242,"bronze"
"yoriy",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1500,"silver"
"hopewins",2,0,2,0,"D","D01",3,1,2,0,5,1,4,0,0,0.33333333,0.2,1336,"bronze"
"gladiator78",1,1,0,0,"B","B00",0,0,0,0,1,1,0,0,1,0,1,1524,"silver"
"tetley",27,13,12,2,"D","D10",21,7,13,1,48,20,25,3,0.48148148,0.33333333,0.41666667,1257,"bronze"
"oscarg1100",1,1,0,0,"C","C21",0,0,0,0,1,1,0,0,1,0,1,1314,"bronze"
"mikezman",1,0,0,1,"C","C20",0,0,0,0,1,0,0,1,0,0,0,1316,"bronze"
"evgen1983",1,1,0,0,"D","D01",0,0,0,0,1,1,0,0,1,0,1,1263,"bronze"
"zhugan",1,1,0,0,"A","A41",0,0,0,0,1,1,0,0,1,0,1,1305,"bronze"
"cortomaltesian",1,1,0,0,"C","C53",0,0,0,0,1,1,0,0,1,0,1,1383,"bronze"
"cristianopires1",1,0,1,0,"C","C64",0,0,0,0,1,0,1,0,0,0,0,1350,"bronze"
"mpg78",1,0,1,0,"D","D31",0,0,0,0,1,0,1,0,0,0,0,1205,"bronze"
"syphilis51",1,1,0,0,"C","C21",0,0,0,0,1,1,0,0,1,0,1,1333,"bronze"
"artvs",1,1,0,0,"A","A25",0,0,0,0,1,1,0,0,1,0,1,1368,"bronze"
"oceanomaroceano",2,1,1,0,"D","D01",0,0,0,0,2,1,1,0,0.5,0,0.5,1325,"bronze"
"furiousbanana",1,0,1,0,"C","C50",0,0,0,0,1,0,1,0,0,0,0,1175,"wood"
"erkutharman",1,1,0,0,"C","C50",0,0,0,0,1,1,0,0,1,0,1,1323,"bronze"
"spein46",1,0,1,0,"C","C78",0,0,0,0,1,0,1,0,0,0,0,1103,"wood"
"kingjames1222",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1346,"bronze"
"pablo1988z",1,1,0,0,"C","C24",1,0,0,1,2,1,0,1,1,0,0.5,1401,"silver"
"v00rheez",1,1,0,0,"C","C22",0,0,0,0,1,1,0,0,1,0,1,1369,"bronze"
"achter",1,1,0,0,"D","D00",0,0,0,0,1,1,0,0,1,0,1,1436,"silver"
"chrisspring",1,0,1,0,"C","C44",0,0,0,0,1,0,1,0,0,0,0,1274,"bronze"
"aibiyke",1,1,0,0,"C","C46",0,0,0,0,1,1,0,0,1,0,1,1421,"silver"
"dragutin10",1,1,0,0,"B","B01",0,0,0,0,1,1,0,0,1,0,1,1943,"platinum"
"luigitango",1,0,1,0,"D","D20",1,1,0,0,2,1,1,0,0,1,0.5,1516,"silver"
"naxcivanni44",1,1,0,0,"B","B00",1,1,0,0,2,2,0,0,1,1,1,1500,"silver"
"antnishu",3,0,3,0,"C","C46",6,1,5,0,9,1,8,0,0,0.16666667,0.11111111,1500,"silver"
"salehssi",1,1,0,0,"C","C49",0,0,0,0,1,1,0,0,1,0,1,1441,"silver"
